is_coint,adf_statistic,p_value,hedge_ratio,intercept,base,target,zero_crossings,half_life
True,-3.1733271113179167,0.02158,0.34006,0.01094,COTI-USDT,XEM-USDT,36,223.50142
True,-3.5660420708030913,0.00644,0.20741,0.00446,COTI-USDT,VET-USDT,36,190.08795
True,-5.038758735575009,2e-05,21.43581,-0.23527,VET-USDT,AUDIO-USDT,36,100.33372
True,-3.706400393495735,0.00402,9e-05,-0.03407,ETH-USDT,NKN-USDT,35,241.98466
True,-3.51649095687977,0.00757,3.31032,-0.01051,IOST-USDT,IOTX-USDT,35,229.64932
True,-3.505965876228895,0.00784,19.53875,-0.12968,IOST-USDT,GRT-USDT,35,236.47297
True,-3.4680146877756406,0.00885,0.09239,-0.06905,SNX-USDT,CTSI-USDT,35,309.04936
True,-5.294835017830978,1e-05,0.0592,-0.1077,BAL-USDT,BAKE-USDT,35,176.60942
True,-4.854561513553758,4e-05,2.6182,-0.9807,THETA-USDT,ALICE-USDT,35,144.44343
True,-6.8970597224837595,0.0,1.63161,-0.03717,COTI-USDT,ALPHA-USDT,35,102.01682
True,-4.591600154714047,0.00013,31.75394,-0.89285,COTI-USDT,GTC-USDT,35,129.5418
True,-3.156487994486338,0.02265,0.04853,0.01944,LRC-USDT,ZIL-USDT,35,566.42579
True,-3.7823801921638696,0.00309,0.62147,-1.49765,BAL-USDT,GTC-USDT,35,307.07415
True,-3.574081013646027,0.00628,21.51388,-11.91742,BAND-USDT,AVAX-USDT,35,232.35263
True,-4.129147157996835,0.00087,2.09018,-1.13393,BAND-USDT,ALICE-USDT,35,215.58697
True,-4.892029101066418,4e-05,5.84317,2.50389,THETA-USDT,NEO-USDT,35,152.01944
True,-4.3767216519366805,0.00033,0.66951,0.13725,SAND-USDT,MANA-USDT,35,285.55563
True,-3.5857618964096893,0.00604,17.26855,4.61451,SXP-USDT,ATOM-USDT,35,260.99651
True,-3.2291216216291767,0.01836,9e-05,0.00242,EGLD-USDT,STMX-USDT,35,171.97574
True,-3.858415680040461,0.00236,0.97828,2.23269,DOT-USDT,NEO-USDT,35,234.4318
True,-4.548747822106534,0.00016,2.15353,0.10924,ATA-USDT,ADA-USDT,35,138.76637
True,-4.5256342893484565,0.00018,0.06484,-0.00199,ATA-USDT,LINA-USDT,35,112.04514
True,-5.346676222585688,0.0,28.36704,14.77558,THETA-USDT,DASH-USDT,35,169.45231
True,-3.5831992441787177,0.00609,1.96756,0.00343,REEF-USDT,1000SHIB-USDT,35,223.38408
True,-2.873216118167227,0.04855,0.04963,-0.04878,SNX-USDT,HBAR-USDT,35,343.07779
True,-6.04730209677182,0.0,0.00321,-0.04137,COMP-USDT,ALPHA-USDT,35,110.00001
True,-3.3708239214570406,0.01199,0.00066,0.01061,COMP-USDT,XEM-USDT,35,303.78178
True,-3.049430572378489,0.03053,5.86733,0.73423,CHR-USDT,KAVA-USDT,34,372.14973
True,-3.4571454438296088,0.00916,2.72934,0.16696,REN-USDT,STORJ-USDT,34,191.51859
True,-3.87476721965175,0.00223,2.59035,0.23686,AUDIO-USDT,CRV-USDT,34,310.30803
True,-3.0317573334290864,0.03203,0.02979,8e-05,EOS-USDT,ZIL-USDT,34,618.1936
True,-3.4933245337754437,0.00816,0.10313,0.00818,OGN-USDT,VET-USDT,34,336.48675
True,-3.26768879535872,0.01639,12.78947,0.69302,ADA-USDT,BAL-USDT,34,397.48352
True,-3.1880770197487465,0.02069,1.37903,-0.32994,ADA-USDT,KLAY-USDT,34,301.43927
True,-3.478629741400317,0.00855,86.18736,15.54474,ENJ-USDT,EGLD-USDT,34,277.65149
True,-3.6707765405123554,0.00454,0.13581,0.01764,OGN-USDT,1000XEC-USDT,34,202.05303
True,-5.191206312165459,1e-05,3.35655,0.13111,SKL-USDT,ZRX-USDT,34,73.55592
True,-4.3951572311464195,0.0003,0.08842,0.00949,BAKE-USDT,ANKR-USDT,34,171.72729
True,-3.399107208070353,0.01099,505.19482,25.25448,SKL-USDT,DASH-USDT,34,248.12204
True,-4.373331347431423,0.00033,142.23179,-6.88839,CTSI-USDT,AXS-USDT,34,165.35282
True,-4.093746086474286,0.00099,0.17877,0.07861,FTM-USDT,ALPHA-USDT,34,251.39968
True,-4.935584702134804,3e-05,0.0609,0.11008,NEAR-USDT,ALGO-USDT,34,316.57815
True,-3.4167221229963167,0.0104,6.26884,0.23427,ZIL-USDT,ALGO-USDT,34,662.30978
True,-4.355285987799337,0.00036,9.84177,0.52707,OGN-USDT,MASK-USDT,34,523.37622
True,-3.568779182397571,0.00639,0.0005,0.00386,ZEN-USDT,1000SHIB-USDT,34,193.91804
True,-3.2694441739375746,0.0163,0.02603,-0.09243,BAL-USDT,ROSE-USDT,34,380.09477
True,-3.3289580907341283,0.01363,104.02541,-6.74915,ICX-USDT,AVAX-USDT,34,155.71668
True,-4.665196511193073,0.0001,0.00064,0.00191,NEAR-USDT,REEF-USDT,34,296.81369
True,-3.5310598426193645,0.00722,233.85721,-14.51653,ICX-USDT,KSM-USDT,34,202.40989
True,-3.2876126244890647,0.01544,174.12837,-0.26446,REEF-USDT,C98-USDT,34,272.51645
True,-3.573271059397419,0.00629,0.02446,0.00457,IOTA-USDT,1000SHIB-USDT,34,203.90214
True,-4.043964662979289,0.0012,9.57696,-0.42159,ONT-USDT,OMG-USDT,34,102.39066
True,-3.144270142123558,0.02345,594.75171,-0.53101,REEF-USDT,MASK-USDT,34,506.07951
True,-3.4660660496372677,0.0089,0.28795,-7.10986,DASH-USDT,HNT-USDT,34,375.74629
True,-3.5700791217163723,0.00636,14.33894,23.49854,DYDX-USDT,DASH-USDT,34,342.79112
True,-4.536346615259789,0.00017,0.04926,0.15701,NEAR-USDT,BAT-USDT,34,268.30146
True,-3.2845173997895123,0.01558,1.2776,0.3289,LRC-USDT,LIT-USDT,34,210.34493
True,-3.6098618121603527,0.00558,0.01181,-0.03954,NEO-USDT,HBAR-USDT,34,221.42281
True,-2.939329886566518,0.04096,9.97442,-0.0281,DGB-USDT,HBAR-USDT,34,272.28047
True,-3.8424363581790093,0.0025,0.02992,-0.17135,ZEN-USDT,KLAY-USDT,34,268.44858
True,-3.2430861290822337,0.01762,63.50997,-1.16765,ALPHA-USDT,HNT-USDT,34,293.79602
True,-5.253073528633811,1e-05,0.5584,1.24175,RUNE-USDT,MASK-USDT,34,503.6855
True,-4.180480413107644,0.00071,0.00626,-0.04675,AR-USDT,ONE-USDT,34,156.79114
True,-3.535419085095299,0.00712,3.02261,0.0318,RVN-USDT,FLM-USDT,34,225.41523
True,-3.0240348634318597,0.03271,2.33204,0.04679,IOTX-USDT,FLM-USDT,34,227.02638
True,-3.9133182693860635,0.00194,4897.5139,-0.84615,DENT-USDT,NEAR-USDT,34,204.4115
True,-3.2480106630734875,0.01737,0.14332,0.07585,ANT-USDT,ALGO-USDT,34,161.97207
True,-3.8603149213250503,0.00235,9e-05,0.03119,MKR-USDT,XLM-USDT,34,207.03579
True,-3.04102221315786,0.03124,0.03265,0.01696,QTUM-USDT,FLM-USDT,34,271.52044
True,-3.1988208987515954,0.02005,2.8906,-5.37694,UNI-USDT,ATOM-USDT,34,334.60072
True,-3.2746466230754314,0.01605,29.27796,-0.49798,ARPA-USDT,ENJ-USDT,34,152.84815
True,-2.956108172783522,0.0392,0.00787,-0.3164,AAVE-USDT,KLAY-USDT,34,401.06438
True,-3.69798981220812,0.00414,0.03914,-0.04808,SNX-USDT,SKL-USDT,34,134.68846
True,-3.2070322046930255,0.01958,0.00016,0.00347,COMP-USDT,1000SHIB-USDT,34,225.06833
True,-2.959804072558565,0.03882,5355.46528,475.85819,GALA-USDT,DEFI-USDT,34,444.99872
True,-4.027642092246909,0.00127,0.281,0.40905,SNX-USDT,MTL-USDT,34,179.4003
True,-3.750208469099831,0.00346,0.61355,-0.23053,EOS-USDT,TOMO-USDT,33,196.67098
True,-4.239459496242743,0.00056,0.46946,-0.93678,BAL-USDT,MASK-USDT,33,354.62486
True,-4.212714491884845,0.00063,10.43799,-0.41815,BAKE-USDT,ALICE-USDT,33,272.69296
True,-3.671173622385189,0.00454,6.66559,4.93456,SAND-USDT,ATOM-USDT,33,262.58848
True,-3.9112634998713514,0.00195,11.96882,-0.09364,IOST-USDT,GALA-USDT,33,255.64652
True,-4.2956562338929585,0.00045,3.04144,4.83856,GTC-USDT,ATOM-USDT,33,218.77289
True,-3.4476694725198773,0.00944,151.99488,-0.85673,IOST-USDT,SAND-USDT,33,287.0742
True,-4.025927679868588,0.00128,134.71644,0.54341,LINA-USDT,BAND-USDT,33,224.85158
True,-5.939004077028107,0.0,0.07375,-2.65014,LTC-USDT,MASK-USDT,33,273.2707
True,-4.707962108594067,8e-05,0.93501,0.39467,THETA-USDT,XTZ-USDT,33,146.69345
True,-4.09964792414607,0.00097,0.06704,-26.20017,MKR-USDT,SOL-USDT,33,220.72844
True,-3.4971401870423726,0.00806,0.01224,-0.00615,OMG-USDT,CELR-USDT,33,169.37169
True,-5.19123436212464,1e-05,5.33524,0.40498,ICX-USDT,OMG-USDT,33,61.56119
True,-3.803195552814425,0.00287,0.35574,-0.0439,ICX-USDT,GALA-USDT,33,215.10529
True,-3.347582941204642,0.01288,54.15131,5.45142,GRT-USDT,ATOM-USDT,33,232.17094
True,-4.302253111839667,0.00044,242.74196,20.55416,OGN-USDT,ZEC-USDT,33,170.97659
True,-4.581796281822946,0.00014,0.61821,-0.01542,GRT-USDT,GALA-USDT,33,159.4468
True,-4.179744761881997,0.00071,1.86272,-1.30937,OMG-USDT,ALICE-USDT,33,197.07265
True,-5.199894192129377,1e-05,0.01524,-0.08847,NEO-USDT,GALA-USDT,33,180.38933
True,-4.860710477572551,4e-05,0.28204,-3.47256,DASH-USDT,LPT-USDT,33,159.7293
True,-4.371669480120257,0.00033,93.43173,-1.24188,ARPA-USDT,MASK-USDT,33,387.39935
True,-3.387736750563079,0.01138,6.39313,-0.18229,BLZ-USDT,ALGO-USDT,33,289.15659
True,-3.022761093626088,0.03282,0.0019,-0.09237,AAVE-USDT,GALA-USDT,33,371.36493
True,-4.558974276306375,0.00015,0.01947,-0.08313,LINK-USDT,GALA-USDT,33,232.27085
True,-7.204513747736996,0.0,0.42757,-1.16801,LINK-USDT,MASK-USDT,33,211.44102
True,-2.890498649525021,0.04646,28.47977,-1.17834,ADA-USDT,ATOM-USDT,33,378.19873
True,-3.982214515299207,0.00151,61.57368,-0.36357,IOST-USDT,SXP-USDT,33,224.56696
True,-3.7486569485528443,0.00348,0.02273,-0.08466,BAL-USDT,GALA-USDT,33,300.05248
True,-3.3483603528635895,0.01285,0.0078,0.03126,LINK-USDT,BLZ-USDT,32,275.27149
True,-2.9226989114880335,0.04277,3.06843,0.17038,GALA-USDT,ALGO-USDT,32,290.02804
True,-6.3405588463111755,0.0,19.77721,-9.2854,THETA-USDT,AXS-USDT,32,106.63179
True,-4.0220225886065055,0.0013,0.1508,0.14891,KNC-USDT,ZRX-USDT,32,347.66576
True,-4.616312643564176,0.00012,0.00921,-0.0398,AR-USDT,ROSE-USDT,32,162.30215
True,-3.7622799055612175,0.00332,1.46262,-0.02296,BLZ-USDT,NKN-USDT,32,174.47267
True,-4.052802171634144,0.00116,0.01697,0.00047,COTI-USDT,HOT-USDT,32,169.15485
True,-4.284509606857814,0.00047,1.28123,2.68109,NEAR-USDT,DOT-USDT,32,259.36288
True,-3.9799363678638953,0.00152,10.02352,0.41301,OGN-USDT,ANT-USDT,32,311.50317
True,-4.017359944665095,0.00132,0.1687,0.0475,AUDIO-USDT,NKN-USDT,32,130.63992
True,-4.4811095017474525,0.00021,0.94534,-0.15607,TOMO-USDT,AUDIO-USDT,32,167.94635
True,-2.9009033491623026,0.04524,334.95492,-0.02201,CELR-USDT,WAVES-USDT,32,823.05363
True,-3.1813360074114136,0.02109,0.05759,-0.06525,BAND-USDT,ONE-USDT,32,308.26694
True,-4.039311034347831,0.00122,21.65418,0.63579,ZIL-USDT,CRV-USDT,32,650.30002
True,-3.795251338371293,0.00296,0.21618,-0.09176,LIT-USDT,ROSE-USDT,32,243.71373
True,-3.3426111425748464,0.01308,0.00069,0.00767,SOL-USDT,IOTX-USDT,32,176.57736
True,-2.898875510701265,0.04548,0.00078,0.0258,AXS-USDT,ZIL-USDT,32,754.08633
True,-3.5944409826294788,0.00587,0.05974,0.22888,NEAR-USDT,ADA-USDT,32,270.78297
True,-3.2463075770893637,0.01746,0.0066,0.04567,ATOM-USDT,FLM-USDT,32,286.40391
True,-4.385103377792342,0.00032,0.13584,0.02444,ADA-USDT,BLZ-USDT,32,170.699
True,-3.4547770475507695,0.00923,0.0004,0.01116,KSM-USDT,IOTX-USDT,32,195.27037
True,-6.042886191410051,0.0,0.13358,0.3737,FIL-USDT,THETA-USDT,32,85.02116
True,-2.9166706792489046,0.04344,0.66007,-0.47602,THETA-USDT,FTM-USDT,32,402.15472
True,-4.515512547941103,0.00018,0.02642,0.00287,ICX-USDT,DGB-USDT,32,97.27805
True,-3.6251187809711225,0.0053,0.01391,-0.27599,COMP-USDT,C98-USDT,32,175.35023
True,-3.5006231625968796,0.00797,1304.75782,-0.81076,HOT-USDT,MASK-USDT,32,488.38678
True,-2.899276189780744,0.04543,0.81438,0.28934,FIL-USDT,WAVES-USDT,32,766.11338
True,-2.9499291797045895,0.03984,291.77287,2.63102,IOST-USDT,UNI-USDT,32,479.80759
True,-3.6264438122145997,0.00528,0.31697,0.01073,SKL-USDT,PEOPLE-USDT,32,273.0609
True,-2.903154270484718,0.04498,2.27073,0.00186,IOST-USDT,RVN-USDT,32,431.25327
True,-4.501131208230984,0.0002,0.12425,0.00428,SKL-USDT,DGB-USDT,32,107.99721
True,-4.534636453630047,0.00017,9.36407,2.34315,SAND-USDT,AR-USDT,32,122.48196
True,-3.0017416034327513,0.03473,0.00162,0.0009,MANA-USDT,HOT-USDT,32,304.09894
True,-3.525253929913437,0.00736,19.8088,0.91243,GALA-USDT,MASK-USDT,32,509.73387
True,-3.6569405359061964,0.00476,8.95542,-1.70801,SFP-USDT,MASK-USDT,32,221.53725
True,-4.2211577861250955,0.00061,0.06995,0.25447,NEAR-USDT,STORJ-USDT,32,237.58815
True,-3.2558624948995405,0.01697,0.00974,-0.03525,FIL-USDT,ONE-USDT,32,255.63036
True,-4.385978413615095,0.00031,0.03642,-0.01148,EOS-USDT,ANKR-USDT,32,104.70355
True,-3.548730881188806,0.00682,0.00247,-0.06414,AAVE-USDT,REN-USDT,32,176.82342
True,-4.592189991226826,0.00013,255.49404,-0.55457,DGB-USDT,MASK-USDT,32,450.27201
True,-3.5674428801486724,0.00641,0.15762,0.33882,DOT-USDT,XTZ-USDT,32,160.87625
True,-3.1372760080675226,0.02391,0.01676,0.01432,BAND-USDT,1000XEC-USDT,31,250.85203
True,-3.5152992191426193,0.0076,1.45749,0.5504,BAL-USDT,NEO-USDT,31,400.30553
True,-3.3383393238420567,0.01325,4984.03599,-3878.10663,SNX-USDT,YFI-USDT,31,321.46671
True,-4.555698722901604,0.00016,32.00095,0.01296,DENT-USDT,XEM-USDT,31,94.77449
True,-2.8844161569142663,0.04719,519.34222,-1020.00558,ETC-USDT,YFI-USDT,31,1005.06082
True,-3.1481454380410665,0.02319,0.01348,0.01572,SUSHI-USDT,ANKR-USDT,31,297.72819
True,-3.765070017925502,0.00329,0.04184,0.04453,SUSHI-USDT,NKN-USDT,31,151.24786
True,-3.0350633566061416,0.03175,0.00415,0.00537,SUSHI-USDT,DGB-USDT,31,335.49299
True,-3.2976543490811134,0.01498,4.56098,-3.99675,QTUM-USDT,LPT-USDT,31,152.58921
True,-3.6687806384302384,0.00457,0.04535,-0.08837,BAL-USDT,OCEAN-USDT,31,280.89537
True,-3.867866309592898,0.00228,0.00209,-0.06546,ZEC-USDT,GALA-USDT,31,392.29553
True,-3.4881873728378943,0.0083,0.58957,-0.00909,XEM-USDT,CELR-USDT,31,229.61169
True,-4.212657086313073,0.00063,0.36136,-0.03384,BAKE-USDT,GALA-USDT,31,319.041
True,-2.9228934441739662,0.04275,184.40318,7724.32817,AAVE-USDT,BTC-USDT,31,411.58724
True,-3.4402613138915386,0.00966,1e-05,0.00062,MKR-USDT,1000SHIB-USDT,31,312.01531
True,-3.9262362109844107,0.00185,0.31172,2.84415,AR-USDT,BAL-USDT,31,256.17334
True,-4.8296180658286145,5e-05,3.11978,0.00876,DGB-USDT,1000XEC-USDT,31,67.4913
True,-3.8583273046580278,0.00236,1.82372,-0.03832,DOGE-USDT,NKN-USDT,31,261.0751
True,-4.883321865547306,4e-05,0.00236,0.01788,AR-USDT,XEM-USDT,31,174.06964
True,-4.204773146991689,0.00065,0.48951,4.00913,AR-USDT,NEO-USDT,31,239.33273
True,-3.7341157193689605,0.00366,221.07113,13.58067,ATA-USDT,DASH-USDT,31,222.80254
True,-4.6852157306084035,9e-05,0.03294,-0.5867,DASH-USDT,CRV-USDT,31,368.04069
True,-3.6694104636994087,0.00456,0.01736,0.00262,ICX-USDT,STMX-USDT,31,107.48518
True,-5.57022408984386,0.0,0.00808,-0.09318,LTC-USDT,SFP-USDT,31,149.53058
True,-3.6693308808810574,0.00457,0.68757,0.10481,ICX-USDT,ZRX-USDT,31,174.41907
True,-4.285504456116738,0.00047,0.01061,0.03504,FIL-USDT,COTI-USDT,31,119.72303
True,-4.3884945713304555,0.00031,32.16536,-0.14857,IOST-USDT,BAKE-USDT,31,101.12849
True,-3.21637452081963,0.01906,0.57156,0.22847,MANA-USDT,1INCH-USDT,30,285.63648
True,-4.895605906485399,4e-05,0.31081,0.04342,KLAY-USDT,ALPHA-USDT,30,257.4011
True,-4.723082747953536,8e-05,1.83345,-0.06924,COTI-USDT,GRT-USDT,30,139.96016
True,-4.500203891584066,0.0002,0.56933,0.06102,ROSE-USDT,NKN-USDT,30,153.96287
True,-3.622296644994265,0.00535,0.01423,0.00457,SXP-USDT,DGB-USDT,30,200.94632
True,-3.88257053857401,0.00217,4.19394,0.52396,ICX-USDT,KAVA-USDT,30,198.42468
True,-4.770468071621,6e-05,0.14744,0.13589,OMG-USDT,SFP-USDT,30,229.4699
True,-3.6875559724883966,0.00429,2e-05,-0.11776,BTC-USDT,ZRX-USDT,30,223.50121
True,-4.682562385332548,9e-05,8.53323,-0.04489,LINA-USDT,ONE-USDT,30,207.25337
True,-4.684163489690207,9e-05,1.86132,-0.26824,THETA-USDT,MASK-USDT,30,431.09732
True,-2.9922193262478483,0.03563,199.44426,0.10083,DENT-USDT,ZRX-USDT,30,236.52297
True,-3.3443999658995645,0.01301,22.37036,-0.80206,XLM-USDT,KAVA-USDT,30,257.17475
True,-8.530665144955979,0.0,0.04834,-0.03565,SUSHI-USDT,ONE-USDT,30,82.4866
True,-4.123962418560178,0.00088,0.01563,0.01095,OMG-USDT,1000XEC-USDT,30,73.89856
True,-3.2855049613939635,0.01554,0.71325,-0.02193,DOGE-USDT,IOTX-USDT,30,296.53196
True,-5.185029605183276,1e-05,11.07079,5.414,CELO-USDT,ZEN-USDT,30,105.86501
True,-3.1994768027738796,0.02001,0.00052,0.00125,RUNE-USDT,HOT-USDT,30,394.82614
True,-2.957691264567285,0.03904,6.36577,-2.49836,THETA-USDT,WAVES-USDT,30,651.15992
True,-3.4062338099232443,0.01075,0.05359,-1.90432,AAVE-USDT,GTC-USDT,30,239.30637
True,-6.968572976103953,0.0,0.44786,-0.25645,SUSHI-USDT,FTM-USDT,30,141.95999
True,-3.4831881981297883,0.00843,47.56781,-3.63205,OGN-USDT,WAVES-USDT,30,374.33146
True,-3.1397007650758075,0.02375,16.64989,-0.13539,LRC-USDT,WAVES-USDT,30,609.69782
True,-3.7989894729907556,0.00292,1.78709,3.4221,NEAR-USDT,LPT-USDT,30,219.37006
True,-3.830607587264469,0.00261,32.98108,35.16433,KNC-USDT,EGLD-USDT,30,550.47401
True,-2.9603338864285047,0.03877,0.00762,0.01244,ANT-USDT,VET-USDT,30,288.30066
True,-3.831354107195248,0.0026,0.00652,0.01432,RUNE-USDT,PEOPLE-USDT,30,321.17762
True,-4.646836811135649,0.00011,3.12127,3.43108,ALICE-USDT,LPT-USDT,30,100.86649
True,-3.263788361228575,0.01658,5.21035,-0.07917,RVN-USDT,ROSE-USDT,30,292.78124
True,-7.723861066857904,0.0,33.84817,-0.0838,DGB-USDT,BAKE-USDT,30,86.92617
True,-3.0610956117607664,0.02957,0.09076,-0.25881,FIL-USDT,FTM-USDT,30,335.86504
True,-4.196608566412986,0.00067,0.01449,0.15919,ETC-USDT,SFP-USDT,30,484.65024
True,-2.9338997835417833,0.04155,0.00012,0.52944,YFI-USDT,XTZ-USDT,30,285.80579
True,-2.9487887219783038,0.03996,6.66184,0.0454,DGB-USDT,XLM-USDT,30,209.83486
True,-4.633737979137585,0.00011,0.37935,-0.18519,EOS-USDT,BAKE-USDT,30,207.78378
True,-3.560713470199489,0.00656,78.37335,63.50681,CELO-USDT,BCH-USDT,30,212.89052
True,-3.492356591939915,0.00819,0.00108,0.00347,DOT-USDT,1000SHIB-USDT,30,203.00132
True,-3.4670032884968767,0.00888,233.33645,-0.03739,LINA-USDT,MASK-USDT,30,378.19335
True,-3.8244875017501627,0.00267,43.02921,20.36531,CELO-USDT,EGLD-USDT,30,193.22341
True,-3.755191058001403,0.0034,0.39916,0.27666,SAND-USDT,1INCH-USDT,30,135.18698
True,-2.9669616898039846,0.0381,0.17545,-0.02744,ADA-USDT,SKL-USDT,30,305.06484
True,-3.741480457613133,0.00357,0.04118,-0.0177,EOS-USDT,IOTX-USDT,30,169.62808
True,-4.316983756041144,0.00042,10.92791,-1.40475,BAT-USDT,GTC-USDT,30,131.2843
True,-3.1398508556447076,0.02374,27.33605,-1.9543,BAKE-USDT,WAVES-USDT,30,548.00551
True,-3.312816615194497,0.01432,0.38657,0.21271,MANA-USDT,STORJ-USDT,30,269.34807
True,-4.174622048250987,0.00073,1.1929,-0.81721,SNX-USDT,MASK-USDT,30,404.17698
True,-4.022435693516472,0.0013,0.00073,-0.02035,LTC-USDT,PEOPLE-USDT,29,184.05074
True,-5.481450392767409,0.0,0.46075,-0.07981,ADA-USDT,ALPHA-USDT,29,172.10812
True,-2.9800864238077507,0.0368,0.49767,-0.14774,MTL-USDT,ALGO-USDT,29,481.85719
True,-3.392158568331218,0.01123,1075.0256,0.45371,DENT-USDT,XTZ-USDT,29,127.0222
True,-3.161031064685918,0.02235,0.64303,-0.13938,MTL-USDT,STORJ-USDT,29,331.70869
True,-3.449095726277047,0.00939,0.00058,-0.0027,ZEC-USDT,IOTX-USDT,29,403.41173
True,-5.784494131488809,0.0,0.03644,-0.08693,LINK-USDT,CHR-USDT,29,147.26935
True,-3.641191891074681,0.00502,0.03566,-1.1871,LTC-USDT,CRV-USDT,29,519.0533
True,-5.802862027209398,0.0,0.10188,-0.00175,COTI-USDT,LINA-USDT,29,129.4175
True,-4.717312465701648,8e-05,4.51295,-1.66905,MATIC-USDT,ANT-USDT,29,150.34733
True,-4.8522282022741114,4e-05,2.93832,-1.43957,EOS-USDT,MASK-USDT,29,441.71114
True,-3.3983468240384713,0.01102,0.00342,0.09691,EGLD-USDT,ZRX-USDT,29,217.25206
True,-4.106553842186791,0.00094,0.01553,-0.06168,DOT-USDT,GALA-USDT,29,176.6667
True,-5.352832713658013,0.0,8377.82378,-1.95996,DENT-USDT,FIL-USDT,29,86.23252
True,-3.135445720881537,0.02404,0.06109,0.0008,PEOPLE-USDT,HOT-USDT,29,249.28119
True,-4.523727113941853,0.00018,0.42843,-0.91112,DOT-USDT,GTC-USDT,29,150.89687
True,-3.3200443610498924,0.01401,3.31577,-0.11937,ONT-USDT,1INCH-USDT,29,215.98023
True,-4.45117691530855,0.00024,73.96301,13.01783,TOMO-USDT,DASH-USDT,29,196.67609
True,-4.079637479513556,0.00105,6.05243,-0.72247,BAT-USDT,SUSHI-USDT,29,245.23142
True,-4.839802361205545,5e-05,0.10502,0.01501,IOTA-USDT,XEM-USDT,29,209.62549
True,-2.9130105083428712,0.04386,6.40545,0.01451,REEF-USDT,1000XEC-USDT,29,233.50613
True,-3.8570532203859487,0.00237,1.83079,-2.27442,SNX-USDT,ALICE-USDT,29,278.08037
True,-3.694536345966188,0.00419,0.01685,0.02514,SUSHI-USDT,XEM-USDT,29,361.18424
True,-3.5266198548868353,0.00733,28.80235,-17.81903,SNX-USDT,COMP-USDT,29,255.45367
True,-4.974331483424825,2e-05,0.00312,-0.09508,DASH-USDT,GALA-USDT,29,216.74518
True,-4.092177627490916,0.001,2597.74605,-17.84128,IOST-USDT,AXS-USDT,29,227.43301
True,-2.9315118928901587,0.0418,327.14359,356.90918,SUSHI-USDT,DEFI-USDT,29,439.46827
True,-3.8763228322770793,0.00222,0.49675,-0.03901,OCEAN-USDT,GALA-USDT,29,218.94689
True,-3.808802649640564,0.00282,0.00617,-0.08572,ZEC-USDT,ICX-USDT,29,260.50282
True,-3.8651503973905963,0.00231,21.64312,-0.09319,IOST-USDT,CHR-USDT,29,299.31274
True,-3.20737959026939,0.01956,0.02189,0.82089,KSM-USDT,OMG-USDT,29,199.22183
True,-3.7013898434535473,0.00409,0.00361,-0.02748,ZEC-USDT,CHR-USDT,29,548.02167
True,-2.9498548224388457,0.03985,0.02516,0.0032,IOTA-USDT,DGB-USDT,29,285.91173
True,-5.445567699794381,0.0,0.0329,-0.07688,BAL-USDT,ALPHA-USDT,29,211.42892
True,-5.597426731059964,0.0,1.71555,-23.38981,DASH-USDT,EGLD-USDT,29,126.68491
True,-3.563296088671291,0.0065,0.0412,-0.07787,BAL-USDT,CHR-USDT,29,332.46737
True,-3.268082516537913,0.01637,0.17573,0.05672,LRC-USDT,FLM-USDT,29,201.80147
True,-3.1276970012451453,0.02457,1123.89887,-7.2913,IOST-USDT,HNT-USDT,29,306.51933
True,-4.268618365619165,0.0005,0.02807,-0.13174,ZEN-USDT,AUDIO-USDT,28,168.23055
True,-4.16879640069695,0.00074,17.8395,-0.00749,HOT-USDT,IOTX-USDT,28,113.05503
True,-4.294025686406334,0.00045,3.44247,27.20122,ZEN-USDT,AAVE-USDT,28,185.02596
True,-4.519915787617154,0.00018,0.35736,-0.04807,IOTA-USDT,GALA-USDT,28,150.06832
True,-4.074000219597603,0.00107,11.8931,-0.15152,ARPA-USDT,BAKE-USDT,28,185.7573
True,-3.5674174365682645,0.00642,0.06921,0.01592,IOTA-USDT,ARPA-USDT,28,147.80874
True,-4.3756607309996145,0.00033,2.62456,-0.44814,IOTA-USDT,FTM-USDT,28,192.49335
True,-3.1781858983523947,0.02128,0.00035,0.01477,KSM-USDT,ANKR-USDT,28,226.51682
True,-3.164006741467201,0.02216,0.00438,0.00225,THETA-USDT,STMX-USDT,28,199.97252
True,-4.274239970333529,0.00049,1.26342,0.00884,VET-USDT,1000XEC-USDT,28,88.92595
True,-3.455087289543843,0.00922,0.14434,0.01229,ATA-USDT,ARPA-USDT,28,95.56975
True,-3.692873510577588,0.00421,0.0323,0.28468,ZEN-USDT,LIT-USDT,28,290.32147
True,-3.4830184693196595,0.00843,0.00817,-0.23311,LTC-USDT,BAKE-USDT,28,438.56604
True,-2.8865276049902553,0.04694,2.71127,0.6618,OGN-USDT,RLC-USDT,28,464.76312
True,-2.921056916747092,0.04295,1.70881,0.07418,COTI-USDT,ONT-USDT,28,277.1086
True,-3.3006664182002545,0.01485,3.3215,0.98329,KLAY-USDT,OMG-USDT,28,262.92592
True,-3.299760270564557,0.01489,0.24536,0.08319,SAND-USDT,ALGO-USDT,28,230.14483
True,-3.5876187329549922,0.006,158.89245,22.39298,CHR-USDT,DASH-USDT,28,300.81567
True,-2.8939953181169145,0.04605,0.03462,0.02252,SXP-USDT,ZIL-USDT,28,743.06004
True,-3.5124838509433034,0.00767,0.00441,0.01701,NEAR-USDT,ZIL-USDT,28,496.30372
