is_coint,adf_statistic,p_value,hedge_ratio,intercept,base,target,zero_crossings,half_life
True,-3.647358909741731,0.00492,527.88143,189.42729,ALICE-USDT,DEFI-USDT,14,177.38376
True,-3.8646351383746596,0.00231,0.03673,0.01502,BEL-USDT,1000XEC-USDT,14,167.07998
True,-4.29460974599691,0.00045,0.18175,0.15472,BEL-USDT,POWR-USDT,14,183.52655
True,-3.087608887538884,0.02748,70691.19338,8.75775,1000SATS-USDT,GMX-USDT,14,191.90731
True,-2.939745374347774,0.04092,3.66901,2.70577,BEL-USDT,RUNE-USDT,14,403.08228
True,-4.159032537803937,0.00077,2.0766,0.02976,MEME-USDT,LOOM-USDT,14,138.92235
True,-3.043296964684599,0.03104,2303.08784,1.33888,SPELL-USDT,ETHW-USDT,14,257.37994
True,-3.3422591087516444,0.01309,874.10907,13.7979,MEME-USDT,SSV-USDT,14,246.6994
True,-3.120332150749949,0.02508,1.09484,-0.0103,T-USDT,MEME-USDT,14,219.00057
True,-3.0968064501997348,0.02679,0.02956,0.02531,OP-USDT,ROSE-USDT,14,223.69631
True,-3.089392607645029,0.02735,0.08066,1.67748,ILV-USDT,ATOM-USDT,14,295.39135
True,-3.123085713419277,0.02489,22286.76851,221.44922,T-USDT,DEFI-USDT,14,225.5368
True,-3.3823164493136493,0.01158,0.33046,0.00351,WAXP-USDT,ZIL-USDT,14,101.47316
True,-3.084762461499609,0.0277,0.11557,0.0057,COTI-USDT,1000SHIB-USDT,14,333.86429
True,-2.9358348537573766,0.04134,0.84653,0.87256,BOND-USDT,MASK-USDT,14,188.54942
True,-2.9423905090351656,0.04064,21.41722,2.69508,ATA-USDT,RUNE-USDT,14,447.75912
True,-3.661055574225252,0.0047,2.48977,1.14474,MINA-USDT,MASK-USDT,14,225.67748
True,-4.067575186690878,0.0011,0.02889,0.0293,API3-USDT,ROSE-USDT,14,231.62077
True,-3.5277791003329737,0.0073,0.09721,-0.05786,STX-USDT,RIF-USDT,14,145.47463
True,-3.3775143861810752,0.01175,4.02486,2.65196,STX-USDT,ICP-USDT,14,238.9653
True,-3.080274979813431,0.02805,2.70189,0.00914,AMB-USDT,ORBS-USDT,14,209.95329
True,-3.341759189536,0.01311,0.09017,-0.0055,STEEM-USDT,TLM-USDT,14,128.86854
True,-4.0968544956237105,0.00098,3.98157,-0.07478,LOOM-USDT,C98-USDT,14,167.48292
True,-6.306898533660857,0.0,0.4048,0.00554,ARPA-USDT,T-USDT,14,60.31287
True,-3.9778935747514557,0.00153,3.58112,-3.6023,STX-USDT,WLD-USDT,14,175.75144
True,-3.444628249240547,0.00953,0.529,-0.00916,ARPA-USDT,MEME-USDT,14,111.85524
True,-3.3765143956887123,0.01179,53.2367,-9.72505,KNC-USDT,NMR-USDT,14,235.81505
True,-4.913105770643963,3e-05,754.30839,43.19887,ARPA-USDT,TRB-USDT,14,200.3112
True,-4.570105196475728,0.00015,1.42592,0.09377,HFT-USDT,STG-USDT,14,107.22515
True,-5.05509170365056,2e-05,0.72727,0.17904,OMG-USDT,LUNA2-USDT,14,61.37938
True,-3.1088063831122548,0.02591,0.03672,-0.00848,TWT-USDT,ORBS-USDT,14,183.32198
True,-3.8551840459251423,0.00239,7.9619,32.27855,AXS-USDT,TRB-USDT,14,216.83564
True,-3.8314761736654632,0.0026,45.75997,16.75923,SUSHI-USDT,BSV-USDT,14,166.00349
True,-3.387565664216603,0.01139,0.00026,0.00092,LINK-USDT,XVG-USDT,14,415.98715
True,-3.8989214090958866,0.00204,12.71756,-0.17862,IOTX-USDT,ZRX-USDT,14,192.84967
True,-2.888977815609147,0.04664,0.62191,0.09582,EOS-USDT,STORJ-USDT,14,237.10392
True,-3.4533086901784955,0.00927,0.02164,0.02147,BOND-USDT,FLM-USDT,14,215.89282
True,-3.6125926699317747,0.00552,1.14418,1.76071,ARB-USDT,UMA-USDT,14,243.59782
True,-3.191676537967798,0.02047,0.00034,-0.05689,BCH-USDT,TOKEN-USDT,14,233.53817
True,-3.549050535237545,0.00681,0.01602,0.0028,CHR-USDT,STMX-USDT,14,218.59795
True,-3.1544438405606217,0.02278,7.21304,2.1794,SUSHI-USDT,XVS-USDT,14,178.71537
True,-3.36065829106583,0.01238,13.15877,14.19346,QTUM-USDT,COMP-USDT,14,179.52946
True,-4.173027730502378,0.00073,0.21165,0.01524,ATA-USDT,1000XEC-USDT,14,193.17204
True,-3.9894089529163,0.00147,0.06886,-0.07552,QTUM-USDT,RIF-USDT,14,95.3407
True,-3.5455248003922955,0.00689,1260.65626,-3.16195,IOST-USDT,CYBER-USDT,14,146.21998
True,-3.4981365785105227,0.00804,96.28928,0.65746,CELR-USDT,CAKE-USDT,14,206.05414
True,-3.0261178576042083,0.03253,0.00385,0.02645,WLD-USDT,1000XEC-USDT,14,263.58769
True,-3.2961216169257983,0.01505,367.95154,1.33537,TLM-USDT,AXS-USDT,14,114.16247
True,-6.6273890594812555,0.0,0.00981,0.01098,BADGER-USDT,IOTX-USDT,14,89.21981
True,-3.09261875280656,0.0271,1.83724,0.42588,SEI-USDT,MTL-USDT,14,243.66346
True,-3.41398948117484,0.01049,0.04808,0.00415,POWR-USDT,ONE-USDT,14,266.60961
True,-4.049908695270512,0.00117,0.07516,0.00475,LRC-USDT,ZIL-USDT,14,84.98767
True,-5.779654345916275,0.0,3.86983,0.42994,POWR-USDT,BAND-USDT,14,116.13883
True,-3.9217852512183753,0.00188,41.27767,-1.99193,POWR-USDT,TIA-USDT,14,171.30053
True,-2.9598080636128348,0.03882,0.14482,-1.24732,ETC-USDT,RLC-USDT,14,238.21087
True,-4.542755000389909,0.00016,3.76248,0.33369,POWR-USDT,MTL-USDT,14,148.52851
True,-4.841300384211782,5e-05,8.6208,0.71032,POWR-USDT,MASK-USDT,14,114.63637
True,-5.2621942804339445,1e-05,0.70138,0.01164,GALA-USDT,ANKR-USDT,14,112.89525
True,-2.867335670239279,0.04928,0.84549,0.24533,SEI-USDT,EOS-USDT,14,330.73116
True,-3.532198298589661,0.0072,2.61574,0.73674,LIT-USDT,QTUM-USDT,14,114.20757
True,-3.0778043613001045,0.02824,4.71578,0.38565,SAND-USDT,API3-USDT,14,369.27586
True,-3.1838380893539284,0.02094,1.404,-0.37238,BNT-USDT,LUNA2-USDT,14,150.83205
True,-3.838058588238083,0.00254,2.754,0.39486,SAND-USDT,BAND-USDT,14,168.37068
True,-4.721804715775569,8e-05,0.19146,-0.94009,ETC-USDT,BADGER-USDT,14,289.383
True,-5.099917352001814,1e-05,1.33367,0.14586,SAND-USDT,EOS-USDT,14,102.86201
True,-3.0258533192205106,0.03255,0.03935,-0.41497,ETC-USDT,ID-USDT,14,479.77158
True,-3.2106543483195495,0.01938,0.3121,0.55643,API3-USDT,ALICE-USDT,14,227.52176
True,-4.194293328520042,0.00067,0.00996,-0.10199,INJ-USDT,1000RATS-USDT,14,97.22547
True,-3.6943527880266296,0.00419,0.00039,-0.01377,QNT-USDT,MEME-USDT,14,194.06203
True,-2.947513042597949,0.0401,1.04023,0.08211,ATA-USDT,GMT-USDT,14,596.19799
True,-5.199350803220763,1e-05,0.14047,0.00589,ATA-USDT,RVN-USDT,14,152.04113
True,-3.190043045444272,0.02057,0.04,0.02553,MINA-USDT,ARPA-USDT,14,265.10004
True,-3.534625111795019,0.00714,2.914,0.24843,SXP-USDT,AGLD-USDT,14,60.55107
True,-3.5369130568270757,0.00709,0.07761,0.03054,YGG-USDT,FLM-USDT,14,242.84163
True,-3.129098687387681,0.02447,0.14625,-0.01384,SXP-USDT,GALA-USDT,14,281.15916
True,-3.463820963172391,0.00897,0.01288,0.01754,AXS-USDT,1000LUNC-USDT,14,99.88259
True,-3.5169994543181353,0.00756,12.89265,7.19065,STX-USDT,AVAX-USDT,14,250.35951
True,-3.782458578807082,0.00309,0.03749,0.02941,STX-USDT,1000LUNC-USDT,14,181.9912
True,-4.387735254861001,0.00031,2.17173,-0.0651,OXT-USDT,RIF-USDT,14,78.78304
True,-3.0158950713013835,0.03344,0.55903,-5.48901,INJ-USDT,TIA-USDT,14,206.7477
True,-3.027451389289881,0.03241,486.51614,7.5524,CKB-USDT,LPT-USDT,14,356.23932
True,-3.172928768982446,0.02161,0.57064,0.26011,ID-USDT,KAVA-USDT,14,614.7577
True,-3.046601950267033,0.03077,0.78737,0.11195,CELO-USDT,EOS-USDT,14,192.37028
True,-3.0272834414506486,0.03242,2.54135,-0.21571,BAKE-USDT,KAVA-USDT,14,336.98778
True,-4.50493674139672,0.00019,1.48335,1.22875,BADGER-USDT,AXS-USDT,14,242.32113
True,-3.4096994300905124,0.01063,609.08647,-23.30156,DODOX-USDT,ILV-USDT,14,175.69563
True,-5.328521731767191,0.0,1.15489,0.02651,SKL-USDT,NKN-USDT,14,71.53833
True,-3.911654095587165,0.00195,0.1112,0.02928,PYTH-USDT,FLM-USDT,14,220.51045
True,-3.4052261170378384,0.01078,0.40313,0.93691,FIL-USDT,QTUM-USDT,14,129.10564
True,-3.088638931503545,0.02741,0.25064,0.01625,ALPHA-USDT,1000XEC-USDT,14,244.27523
True,-4.4804584537432515,0.00021,2061.17306,17.43664,BEAMX-USDT,BSV-USDT,14,214.78282
True,-3.7390484228543954,0.0036,0.27472,0.02253,GMT-USDT,FLM-USDT,14,250.24398
True,-3.799247437420401,0.00292,26.2642,15.3505,BAND-USDT,COMP-USDT,14,176.87753
True,-3.778425211950411,0.00314,0.05169,0.00185,REN-USDT,XVG-USDT,14,331.00847
True,-3.4421243710926483,0.0096,9.11004,0.617,GMT-USDT,CAKE-USDT,14,211.87729
True,-4.076286578530356,0.00106,550.1882,50.93181,SKL-USDT,TRB-USDT,14,190.54153
True,-3.028409677078322,0.03233,0.00359,0.00025,RIF-USDT,SPELL-USDT,14,189.90347
True,-3.2583915976707627,0.01684,2.44844,0.18247,COTI-USDT,JOE-USDT,14,384.55014
True,-3.0196100391531786,0.0331,0.0267,-0.01171,BAND-USDT,XEM-USDT,14,248.3008
True,-3.016449919760271,0.03339,30.836,5.30768,DUSK-USDT,LPT-USDT,14,328.86189
True,-3.3258406696044753,0.01376,0.58242,0.07241,MAV-USDT,WOO-USDT,14,233.55412
True,-3.1764383836046495,0.02139,13.23434,0.16952,VET-USDT,KNC-USDT,14,302.69673
True,-4.649541139672988,0.0001,0.36267,0.07291,MAV-USDT,GMT-USDT,14,201.6592
True,-3.753444752209078,0.00342,74.28529,0.22763,KEY-USDT,EDU-USDT,14,163.50423
True,-4.549924355493439,0.00016,0.85677,1.01296,BAL-USDT,BADGER-USDT,14,364.01611
True,-3.609504259266882,0.00558,1.21556,0.71954,ID-USDT,MTL-USDT,14,297.56282
True,-3.2834781777896076,0.01563,0.00056,-0.01359,LTC-USDT,T-USDT,14,174.56786
True,-3.162329979267781,0.02227,20984.86673,8.9181,DENT-USDT,AVAX-USDT,14,198.92473
True,-3.0883766737959304,0.02743,1.82276,0.01338,TLM-USDT,1000XEC-USDT,14,223.63747
True,-6.5689064097020955,0.0,1.12089,0.05789,ICX-USDT,POWR-USDT,14,90.69296
True,-3.724317595758252,0.00378,0.76757,0.1829,MAV-USDT,STG-USDT,14,194.10216
True,-4.2667303651031325,0.00051,39.54016,0.41039,BEAMX-USDT,ALICE-USDT,14,135.97732
True,-2.992400271624205,0.03561,0.19689,0.02672,BICO-USDT,NKN-USDT,14,175.70171
True,-3.062594505737799,0.02945,0.03255,0.026,RLC-USDT,NKN-USDT,14,202.33817
True,-3.6013978182111965,0.00573,0.03664,0.00014,KEY-USDT,1000SATS-USDT,14,392.05898
True,-3.5150509772415415,0.00761,0.43725,0.21315,APE-USDT,CELO-USDT,14,176.11169
True,-3.4138706849568403,0.0105,0.00498,-0.06481,ORDI-USDT,1000RATS-USDT,14,134.03233
True,-3.0577341944781153,0.02984,391.13837,144.76819,FTM-USDT,BCH-USDT,14,296.53255
True,-3.8357226586059974,0.00256,0.04906,0.00599,STORJ-USDT,ORBS-USDT,14,107.70452
True,-3.031983951948675,0.03201,0.04486,0.01304,FTM-USDT,1000XEC-USDT,14,257.49794
True,-3.0561564381195563,0.02997,0.64659,0.69331,DYDX-USDT,IMX-USDT,14,262.15728
True,-3.031419935620594,0.03206,0.55061,0.33043,ID-USDT,COMBO-USDT,14,448.76451
True,-5.110795247641191,1e-05,1.98816,0.76701,APE-USDT,MASK-USDT,14,101.98724
True,-3.342277093909122,0.01309,0.04262,-0.00729,KNC-USDT,ONE-USDT,14,217.49787
True,-3.641802822231956,0.00501,0.00635,0.00053,BNT-USDT,XVG-USDT,13,395.13655
True,-3.1236495028134983,0.02485,0.36219,0.03892,IOTA-USDT,COTI-USDT,13,451.28137
True,-2.933388329824906,0.0416,0.16575,0.13538,SNX-USDT,ID-USDT,13,601.41891
True,-3.3198574462683474,0.01401,67.78936,3.76801,HFT-USDT,NMR-USDT,13,239.8667
True,-2.8735339805663496,0.04851,2.39767,0.00199,HOT-USDT,STMX-USDT,13,165.15499
True,-4.457564363561058,0.00023,5.77729,0.74054,CRV-USDT,MASK-USDT,13,116.09882
True,-5.850065438625801,0.0,0.55951,0.07853,MINA-USDT,SEI-USDT,13,110.86415
True,-3.7647792860171445,0.00329,76.0219,0.69811,MEME-USDT,RLC-USDT,13,173.68789
True,-3.226720634646532,0.01849,213.96308,-0.03488,DENT-USDT,LRC-USDT,13,173.0577
True,-4.366273608653142,0.00034,0.91839,0.08074,GMT-USDT,CHR-USDT,13,234.30989
True,-3.2540185121573137,0.01706,9.49827,0.02472,LINA-USDT,CHZ-USDT,13,234.38534
True,-4.356142329395305,0.00035,92.0505,4.12068,BAT-USDT,ETC-USDT,13,126.41068
True,-3.1182312143530106,0.02523,23.93263,0.75557,OXT-USDT,UMA-USDT,13,241.01943
True,-4.966261750004984,3e-05,0.17287,0.08026,GTC-USDT,CHR-USDT,13,126.4088
True,-3.8569234082649886,0.00238,4.11889,-0.02175,T-USDT,ALPHA-USDT,13,189.31391
True,-3.7143733095131504,0.00392,0.12605,-0.60083,ETC-USDT,CAKE-USDT,13,252.77622
True,-3.5616559929016414,0.00654,47.81895,7.51359,SAND-USDT,INJ-USDT,13,198.65321
True,-3.042609339686837,0.0311,34.8449,17.51866,NFP-USDT,SSV-USDT,13,328.5685
True,-3.0949172646021763,0.02693,0.08508,0.02945,HOOK-USDT,CHZ-USDT,13,266.82864
True,-2.874701293506738,0.04837,17.66162,-0.88078,DODOX-USDT,DYDX-USDT,12,287.81067
True,-8.381364119617151,0.0,1.02153,0.07011,GMT-USDT,POWR-USDT,12,61.01654
True,-3.760798493993721,0.00333,193.45843,21.22894,LRC-USDT,BSV-USDT,12,222.45424
True,-4.1432663355437604,0.00082,1.50321,-0.32232,KNC-USDT,LUNA2-USDT,12,113.3317
True,-3.1582439619814373,0.02253,0.03611,0.03527,IMX-USDT,1000LUNC-USDT,12,150.2969
True,-3.0148706877232287,0.03353,0.08473,0.02467,MAV-USDT,REN-USDT,12,272.81245
True,-3.104442973471248,0.02623,2.30807,0.21296,GMT-USDT,EOS-USDT,12,289.8924
True,-3.730606636039791,0.0037,1.28648,0.12263,HFT-USDT,JOE-USDT,12,262.40881
True,-3.622159185583206,0.00535,3.21574,0.79758,HOOK-USDT,BAL-USDT,12,150.78942
True,-3.8329507651857413,0.00259,92.2941,29.26833,POWR-USDT,COMP-USDT,12,222.15072
True,-3.8387073397248517,0.00254,0.0783,-0.53381,ETC-USDT,MTL-USDT,12,103.80805
True,-4.842930175346319,4e-05,0.00487,0.10678,ILV-USDT,STG-USDT,12,113.47093
True,-3.2989899119703465,0.01492,10.70482,32.17555,FIL-USDT,QNT-USDT,12,222.40771
True,-4.129045138913004,0.00087,0.11844,-0.19162,RUNE-USDT,ZRX-USDT,12,176.97407
True,-2.8625137670163943,0.04988,2.33851,1.44481,BEL-USDT,ETHW-USDT,12,292.73745
True,-3.344103727225288,0.01302,42.86433,0.80995,OXT-USDT,GAS-USDT,12,151.00105
True,-5.465980173696285,0.0,0.30742,0.10715,EDU-USDT,BAKE-USDT,12,145.9602
True,-3.683633503372212,0.00435,1.14032,-2.51263,FIL-USDT,WLD-USDT,12,151.97587
True,-3.270138825066059,0.01627,8.87374,6.4814,BEL-USDT,NEO-USDT,12,222.12113
True,-5.856940706333698,0.0,54.62974,0.90458,WAXP-USDT,BADGER-USDT,12,167.17918
True,-4.576388658958144,0.00014,0.01018,0.00179,POLYX-USDT,XVG-USDT,12,196.82859
True,-3.2932213999625053,0.01518,0.42682,-0.01132,OXT-USDT,XEM-USDT,12,185.97216
True,-3.20226002543326,0.01985,31.28596,2.71469,LRC-USDT,XVS-USDT,12,180.87092
True,-3.6160673736800693,0.00546,0.13772,1.68253,TIA-USDT,UMA-USDT,12,224.13385
True,-3.920799187653445,0.00189,0.7838,0.00667,RVN-USDT,ACH-USDT,12,206.49892
True,-2.964103697535122,0.03839,0.00035,-0.00259,DASH-USDT,STMX-USDT,12,143.32289
True,-3.2496366525094924,0.01729,0.0245,0.00815,ZRX-USDT,1000SHIB-USDT,12,317.26488
True,-5.01085642799404,2e-05,0.45179,0.1378,GTC-USDT,COMBO-USDT,12,60.65965
True,-3.952159607244679,0.00168,0.05751,0.24797,WLD-USDT,JOE-USDT,12,238.50009
True,-3.389997440510998,0.0113,6.11476,-0.05578,WAXP-USDT,ENJ-USDT,12,162.66926
True,-3.8085841123989805,0.00282,0.0147,0.0432,WLD-USDT,ALPHA-USDT,12,158.64244
True,-3.1686935211495872,0.02187,6.34994,-0.43468,STEEM-USDT,SUSHI-USDT,12,211.33585
True,-4.5314596762612105,0.00017,4.05383,0.22032,RIF-USDT,FLOW-USDT,12,93.97826
True,-2.9454673109512703,0.04031,9.14161,0.81908,ONT-USDT,ETHW-USDT,12,262.39922
True,-3.049977295731544,0.03048,0.06584,0.19031,WLD-USDT,ZRX-USDT,12,311.50978
True,-3.1504173332646195,0.02304,1.03964,0.23198,MANA-USDT,BNT-USDT,12,183.14994
True,-2.8924812257750174,0.04623,33.57179,-2.30735,GMT-USDT,FXS-USDT,12,356.7522
True,-4.0716769953026555,0.00108,0.02565,0.00185,COTI-USDT,XVG-USDT,12,247.59846
True,-3.708775928774287,0.00399,107.65446,41.9705,MANA-USDT,TRB-USDT,12,236.31709
True,-3.8657297612522536,0.0023,0.01292,0.00069,COTI-USDT,HOT-USDT,12,208.0449
True,-2.8765713313477086,0.04814,93.51481,-0.12325,KEY-USDT,NFP-USDT,12,263.77957
True,-3.1184982934568337,0.02521,0.59593,0.18374,YGG-USDT,LUNA2-USDT,12,301.00132
True,-5.011327780169042,2e-05,0.25239,0.02504,POWR-USDT,ROSE-USDT,12,155.84326
True,-3.1314939640172796,0.02431,7.13401,1.0771,CHR-USDT,UMA-USDT,12,264.78289
True,-2.933153251604251,0.04163,4.63874,0.13053,SKL-USDT,ZRX-USDT,12,488.52404
True,-4.656852094218634,0.0001,20.44621,0.20031,MEME-USDT,COMBO-USDT,12,65.22714
True,-4.057715799694091,0.00114,1039.7207,10.53093,BEAMX-USDT,AVAX-USDT,12,199.16597
True,-2.9854026872470696,0.03628,3.24974,0.47672,DUSK-USDT,MTL-USDT,12,320.47545
True,-3.0241568860209265,0.0327,0.01562,0.00509,YGG-USDT,TLM-USDT,12,314.43846
True,-3.5980203709130794,0.0058,0.08439,0.38454,APT-USDT,AGLD-USDT,12,79.47715
True,-3.4450390823992403,0.00952,0.74937,0.10998,CHR-USDT,SXP-USDT,12,260.70468
True,-4.528035283578923,0.00017,5.07252,1.73502,SUSHI-USDT,AXS-USDT,12,82.56996
True,-3.0955816505504767,0.02688,6.67801,4.11697,SUSHI-USDT,ICP-USDT,12,218.89688
True,-3.4963499312821043,0.00808,5.26198,0.0942,REN-USDT,1INCH-USDT,12,130.78942
True,-4.062687579967013,0.00112,0.12403,0.01439,CHR-USDT,IOTX-USDT,12,134.80877
True,-2.9626561675216223,0.03853,4.85401,-0.00812,IOST-USDT,XEM-USDT,12,216.9334
True,-3.534720026853856,0.00714,0.18226,-0.13723,QTUM-USDT,ZRX-USDT,12,270.34082
True,-2.9992813293271188,0.03496,0.00161,0.00054,SUSHI-USDT,HOT-USDT,12,124.22426
True,-3.5429536673950484,0.00695,0.65717,0.1259,SUSHI-USDT,FLOW-USDT,12,108.75243
True,-3.4847793015644597,0.00839,0.09074,0.12167,JTO-USDT,ONG-USDT,12,226.90749
True,-3.138943849385137,0.0238,0.16361,0.14794,NTRN-USDT,CHR-USDT,12,287.56135
True,-4.028088961093732,0.00127,78.54059,18.79217,LUNA2-USDT,BSV-USDT,12,119.83106
True,-3.3578214182486397,0.01248,0.1955,0.02424,DUSK-USDT,FLM-USDT,12,274.59788
True,-3.7270100906039785,0.00375,4914.96045,1.10295,DENT-USDT,AXS-USDT,12,126.60518
True,-2.8773111389454007,0.04805,0.00573,-0.01027,AXS-USDT,XEM-USDT,12,280.25878
True,-3.644804864737469,0.00496,32.23377,8.03392,FLOW-USDT,AVAX-USDT,12,174.22928
True,-2.8899066034352723,0.04653,1.39196,0.89937,NTRN-USDT,IMX-USDT,12,335.32719
True,-2.8786020852133776,0.04789,0.00488,0.0018,APE-USDT,IOST-USDT,12,347.12226
True,-3.8194805376190795,0.00271,2.60196,0.40568,BICO-USDT,MTL-USDT,12,174.44829
True,-3.7693329057196605,0.00324,0.26506,0.09866,APE-USDT,MANA-USDT,12,211.31787
True,-6.149169612963271,0.0,0.15717,0.09398,APE-USDT,POWR-USDT,12,102.0945
True,-3.2068013070242527,0.01959,3.25299,0.45779,WOO-USDT,MTL-USDT,12,185.84809
True,-3.1408100561745362,0.02368,0.0005,-0.01303,LTC-USDT,ACH-USDT,12,185.72862
True,-3.911796415483147,0.00195,0.00268,0.10954,LTC-USDT,BAKE-USDT,12,293.71426
True,-3.3792310613534595,0.01169,80.47236,5.95065,DODOX-USDT,AUCTION-USDT,12,277.24763
True,-3.035470892451649,0.03171,3.86936,-0.02472,VET-USDT,ALPHA-USDT,12,226.73325
True,-3.4231383315335444,0.01019,0.58564,-10.88784,COMP-USDT,NMR-USDT,12,241.28337
True,-3.243844813643172,0.01758,0.00074,0.00717,AVAX-USDT,ORBS-USDT,12,190.74009
True,-3.52523469880667,0.00736,0.91399,0.00831,ONE-USDT,ACH-USDT,12,165.56423
True,-3.267500624981725,0.0164,0.50773,-0.10783,CELO-USDT,ENJ-USDT,12,172.19519
True,-4.7183883630485655,8e-05,0.76431,0.1146,PYTH-USDT,JOE-USDT,12,148.25487
True,-3.3355656399344302,0.01336,20.26834,0.60512,CHZ-USDT,CAKE-USDT,12,274.48973
True,-3.0470287998773187,0.03073,3.50124,0.19765,CHZ-USDT,STORJ-USDT,12,292.17631
True,-3.9647181825411058,0.00161,219.08371,18.99212,CTSI-USDT,BSV-USDT,12,182.49805
True,-4.245575941353197,0.00055,41.00114,7.2324,POWR-USDT,AUCTION-USDT,12,174.96086
True,-4.032672541253139,0.00125,0.22611,0.1043,YGG-USDT,ONT-USDT,12,198.69475
True,-3.4935012024566325,0.00816,0.05959,0.01956,SUSHI-USDT,FLM-USDT,12,166.14811
True,-2.9850542245161016,0.03631,0.02243,0.06178,CYBER-USDT,CFX-USDT,12,234.98219
True,-3.2107620957607943,0.01937,12.19417,0.31037,FLM-USDT,ALICE-USDT,12,182.7738
True,-3.6990163944676766,0.00413,0.20568,0.10328,BEL-USDT,ONT-USDT,12,280.36365
True,-4.314194217978945,0.00042,0.00368,0.00138,LIT-USDT,XVG-USDT,12,287.91835
True,-4.151088703818577,0.0008,3.9486,0.16651,ATA-USDT,HIFI-USDT,12,206.99588
True,-4.076127434643016,0.00106,0.05035,0.05654,BADGER-USDT,ONT-USDT,12,242.54412
True,-3.096970261551491,0.02678,8.53759,3.03853,LIT-USDT,ICP-USDT,12,204.44823
True,-3.768837909335345,0.00324,1.56841,0.07223,LRC-USDT,SAND-USDT,12,192.76346
True,-2.9529136810269008,0.03953,1.86908,2.13937,THETA-USDT,RUNE-USDT,12,337.86556
True,-3.1893499603380833,0.02061,8.47618,0.00627,HOT-USDT,ACH-USDT,12,178.33376
True,-3.9881285843700556,0.00147,0.3693,0.11857,SEI-USDT,SXP-USDT,12,178.09905
True,-4.154406276912777,0.00079,423.31703,1.0659,XVG-USDT,ETHW-USDT,12,224.84196
True,-4.522276099720979,0.00018,0.20067,0.02285,POWR-USDT,FLM-USDT,12,175.77342
True,-3.6123414933215305,0.00553,0.00497,0.00075,POWR-USDT,HOT-USDT,12,223.99745
True,-4.538666761778004,0.00017,1.66104,-0.09673,POWR-USDT,BLUR-USDT,12,168.18802
True,-3.109993713408664,0.02582,11.65199,0.07263,TLM-USDT,ONT-USDT,12,261.43178
True,-5.28983712031046,1e-05,0.0112,-0.01031,BADGER-USDT,GALA-USDT,12,170.19149
True,-3.1107482224246263,0.02577,35.48127,23.58116,GTC-USDT,BSV-USDT,12,227.30323
True,-3.6895637502261445,0.00426,2.87768,-0.51538,BNT-USDT,MTL-USDT,12,122.30537
True,-3.8171136452703975,0.00274,288214.72421,245.08095,HOT-USDT,DEFI-USDT,12,98.04241
True,-3.933513174590623,0.0018,26.29502,-0.21219,ACH-USDT,ZRX-USDT,12,117.91532
True,-3.1836348584960454,0.02095,2.67922,0.02819,T-USDT,1000LUNC-USDT,12,201.28437
True,-3.216606359147956,0.01904,0.45768,0.02454,ATA-USDT,FLM-USDT,12,256.105
True,-5.8731493792787335,0.0,19.13076,0.61215,OGN-USDT,MASK-USDT,12,68.61474
True,-4.314934903396581,0.00042,2.14674,2.72014,BADGER-USDT,ICP-USDT,12,184.17939
True,-3.963339472238465,0.00162,0.12705,0.00927,ATA-USDT,ACH-USDT,12,160.88534
True,-5.067736412899794,2e-05,0.02541,0.0017,ATA-USDT,XVG-USDT,12,222.17502
True,-3.268266181000295,0.01636,0.05493,0.02896,MTL-USDT,1000LUNC-USDT,12,103.19372
True,-4.678170972493314,9e-05,1.46115,0.07154,ATA-USDT,ONT-USDT,12,103.78896
True,-3.4986265383039035,0.00802,0.55029,0.40253,STX-USDT,BAND-USDT,12,318.00896
True,-3.450447595205482,0.00935,62.41272,1.25336,ARPA-USDT,GAS-USDT,12,156.66677
True,-7.971011664338884,0.0,0.2236,0.06961,PERP-USDT,POWR-USDT,12,63.75128
True,-3.6215984807166346,0.00536,0.11652,0.0765,STX-USDT,SXP-USDT,12,229.62745
True,-3.3841187900906506,0.01151,0.27088,0.14781,MTL-USDT,STORJ-USDT,12,200.01416
True,-3.291675367306858,0.01525,13.33673,0.04802,AMB-USDT,DAR-USDT,12,165.39348
True,-3.8020376829676525,0.00289,0.02209,0.02289,API3-USDT,LOOM-USDT,12,243.32173
True,-4.169285153083892,0.00074,0.02422,0.01423,MTL-USDT,IOTX-USDT,12,144.20757
True,-4.123053850278286,0.00089,1.0834,0.19323,JOE-USDT,EOS-USDT,12,235.55345
True,-3.139413629769482,0.02377,5.66738,0.68694,WOO-USDT,RLC-USDT,11,376.74674
True,-4.413250506324232,0.00028,0.07591,0.05258,DYDX-USDT,CTSI-USDT,11,115.09426
True,-2.9661433749735706,0.03818,0.27212,0.02243,HFT-USDT,CHZ-USDT,11,302.19935
True,-4.165363849733777,0.00075,0.43659,0.07037,JOE-USDT,CHR-USDT,11,228.39214
True,-4.261306036689158,0.00052,1.60202,1.09611,THETA-USDT,BADGER-USDT,11,319.6205
True,-5.657674000801095,0.0,0.3483,0.12196,NFP-USDT,CHR-USDT,11,126.22713
True,-3.648469011279999,0.0049,0.50144,0.08046,BICO-USDT,CHR-USDT,11,213.74613
True,-2.961125522833687,0.03869,0.0009,0.03173,QNT-USDT,COTI-USDT,11,518.54825
True,-4.394350079485751,0.0003,0.00531,0.00107,EOS-USDT,XVG-USDT,11,272.44032
True,-6.058826432991338,0.0,0.03419,0.00697,HIFI-USDT,T-USDT,11,56.15747
